word1,word2,label,bert_pred,dual_pred,edit_distance,edit_distance_norm,char_jaccard,len_diff,bert_correct,dual_correct,category,ed_bin,jaccard_bin,len_diff_bin
madureza,verdura,1,0,1,5,0.625,0.625,1,False,True,dual_only,"(0.6,0.8]","(0.6,0.8]",1
malícia,pureza,1,0,1,6,0.8571428571428571,0.09090909090909091,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
maquinal,mecânico,0,0,0,7,0.875,0.2727272727272727,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
martírio,mortificação,0,0,0,7,0.5833333333333334,0.5454545454545454,4,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
matutino,vespertino,1,1,1,6,0.6,0.3333333333333333,2,True,True,both,"(0.4,0.6]","(0.2,0.4]",2
mentira,verdade,1,1,1,6,0.8571428571428571,0.3333333333333333,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
mentirosamente,verdadeiramente,1,1,1,8,0.5333333333333333,0.6363636363636364,1,True,True,both,"(0.4,0.6]","(0.6,0.8]",1
mexer,mover,0,0,0,2,0.4,0.5,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
milenário,milénio,0,1,0,3,0.3333333333333333,0.5555555555555556,2,False,True,dual_only,"(0.2,0.4]","(0.4,0.6]",2
mineiro,minerador,0,0,0,4,0.4444444444444444,0.75,2,True,True,both,"(0.4,0.6]","(0.6,0.8]",2
molhagem,secagem,1,0,1,4,0.5,0.4444444444444444,1,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",1
monotarefa,multitarefa,1,0,0,4,0.36363636363636365,0.5454545454545454,1,False,False,neither,"(0.2,0.4]","(0.4,0.6]",1
morte,vida,1,1,1,5,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
multiplicação,reprodução,0,1,1,9,0.6923076923076923,0.35714285714285715,3,False,False,neither,"(0.6,0.8]","(0.2,0.4]",3-5
natural,normal,0,1,1,4,0.5714285714285714,0.5,1,False,False,neither,"(0.4,0.6]","(0.4,0.6]",1
nau,navio,0,0,1,3,0.6,0.3333333333333333,2,True,False,bert_only,"(0.4,0.6]","(0.2,0.4]",2
nojento,repulsivo,0,1,0,8,0.8888888888888888,0.16666666666666666,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
novato,veterano,1,0,1,6,0.75,0.7142857142857143,2,False,True,dual_only,"(0.6,0.8]","(0.6,0.8]",2
não,sim,1,1,1,3,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
obrigatório,opcional,1,1,1,9,0.8181818181818182,0.25,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
oferta,procura,1,0,0,5,0.7142857142857143,0.3333333333333333,1,False,False,neither,"(0.6,0.8]","(0.2,0.4]",1
organizar,orquestrar,0,0,0,6,0.6,0.25,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
ornear,zurrar,0,0,0,4,0.6666666666666666,0.2857142857142857,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
paupérrimo,rico,1,0,1,7,0.7,0.3333333333333333,6,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",6+
penteadeira,toucador,0,0,0,8,0.7272727272727273,0.36363636363636365,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
perito,professor,0,0,1,7,0.7777777777777778,0.5,3,True,False,bert_only,"(0.6,0.8]","(0.4,0.6]",3-5
pessimista,positivo,1,1,1,6,0.6,0.4444444444444444,2,True,True,both,"(0.4,0.6]","(0.4,0.6]",2
pilhagem,saque,0,0,0,7,0.875,0.18181818181818182,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
pobre,rico,1,1,1,5,1.0,0.2857142857142857,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
profano,sacro,1,0,1,6,0.8571428571428571,0.375,2,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",2
prática,tirocínio,0,0,0,8,0.8888888888888888,0.4,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
pudente,pudico,0,0,0,4,0.5714285714285714,0.3333333333333333,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
rebarbadeira,rebarbadora,0,0,0,2,0.16666666666666666,0.7142857142857143,1,True,True,both,"(0,0.2]","(0.6,0.8]",1
rebocar,sirgar,0,0,0,5,0.7142857142857143,0.2222222222222222,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
recusação,rejeição,0,1,1,4,0.4444444444444444,0.45454545454545453,1,False,False,neither,"(0.4,0.6]","(0.4,0.6]",1
redundar,resultar,0,1,0,3,0.375,0.4444444444444444,0,False,True,dual_only,"(0.2,0.4]","(0.4,0.6]",0
refletir,reverberar,0,0,1,6,0.6,0.2222222222222222,2,True,False,bert_only,"(0.4,0.6]","(0.2,0.4]",2
reparar,restaurar,0,0,0,3,0.3333333333333333,0.42857142857142855,2,True,True,both,"(0.2,0.4]","(0.4,0.6]",2
sensível,árido,1,1,1,8,1.0,0.0,3,True,True,both,"(0.8,1.0]",0,3-5
sina,sorte,0,0,0,4,0.8,0.125,1,True,True,both,"(0.6,0.8]","(0,0.2]",1
sob,sobre,1,1,1,2,0.4,0.6,2,True,True,both,"(0.2,0.4]","(0.4,0.6]",2
sofrível,tolerável,0,1,1,4,0.4444444444444444,0.5,1,False,False,neither,"(0.4,0.6]","(0.4,0.6]",1
tecelagem,urdidura,0,0,0,9,1.0,0.09090909090909091,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
terráqueo,álien,1,0,0,7,0.7777777777777778,0.2,4,False,False,neither,"(0.6,0.8]","(0,0.2]",3-5
todos,tudo,0,1,1,2,0.4,0.6,1,False,False,neither,"(0.2,0.4]","(0.4,0.6]",1
unissexuado,unissexual,0,1,1,2,0.18181818181818182,0.7,1,False,False,neither,"(0,0.2]","(0.6,0.8]",1
vertedor,vertedouro,0,1,0,2,0.2,0.8571428571428571,2,False,True,dual_only,"(0,0.2]","(0.8,1.0]",2
