word1,word2,label,bert_pred,dual_pred,edit_distance,edit_distance_norm,char_jaccard,len_diff,bert_correct,dual_correct,category,ed_bin,jaccard_bin,len_diff_bin
inkrimping,krimping,1,0,1,2,0.2,1.0,2,False,True,dual_only,"(0,0.2]","(0.8,1.0]",2
inloggen,uitloggen,1,1,1,2,0.2222222222222222,0.75,1,True,True,both,"(0.2,0.4]","(0.6,0.8]",1
inoverweging,overweging,1,1,1,2,0.16666666666666666,1.0,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
inrichting,richting,1,1,0,2,0.2,1.0,2,True,False,bert_only,"(0,0.2]","(0.8,1.0]",2
inrit,rit,1,1,0,2,0.4,0.75,2,True,False,bert_only,"(0.2,0.4]","(0.6,0.8]",2
inruilobject,ruilobject,1,1,0,2,0.16666666666666666,0.9090909090909091,2,True,False,bert_only,"(0,0.2]","(0.8,1.0]",2
inschakelen,schakelen,1,1,1,2,0.18181818181818182,0.8888888888888888,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
inschikkelijk,toegevelijk,0,1,0,8,0.6153846153846154,0.38461538461538464,2,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",2
insolvabiliteit,solvabiliteit,1,1,1,2,0.13333333333333333,0.9,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
instellen,stellen,1,1,0,2,0.2222222222222222,0.8333333333333334,2,True,False,bert_only,"(0.2,0.4]","(0.8,1.0]",2
instelling,stelling,1,1,0,2,0.2,1.0,2,True,False,bert_only,"(0,0.2]","(0.8,1.0]",2
instructief,leerrijk,0,1,0,9,0.8181818181818182,0.25,3,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",3-5
instructrice,onderwijzeres,0,0,1,10,0.7692307692307693,0.38461538461538464,1,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",1
insturen,sturen,1,1,1,2,0.25,0.8571428571428571,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
insubordinatie,subordinatie,1,1,1,2,0.14285714285714285,1.0,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
intekenaar,tekenaar,1,1,0,2,0.2,0.8571428571428571,2,True,False,bert_only,"(0,0.2]","(0.8,1.0]",2
invallen,vallen,1,1,1,2,0.25,0.8333333333333334,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
invoer,uitvoer,1,1,1,2,0.2857142857142857,0.625,1,True,True,both,"(0.2,0.4]","(0.6,0.8]",1
inwonen,wonen,1,1,1,2,0.2857142857142857,0.8,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
iris,regenboogvlies,0,0,1,12,0.8571428571428571,0.3,10,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",6+
kalverkop,oen,0,0,0,8,0.8888888888888888,0.2222222222222222,6,True,True,both,"(0.8,1.0]","(0.2,0.4]",6+
kap,lampekap,0,0,0,5,0.625,0.5,5,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
karakteriseren,kenmerken,0,1,1,9,0.6428571428571429,0.4444444444444444,5,False,False,neither,"(0.6,0.8]","(0.4,0.6]",3-5
katrol,schijf,0,0,0,6,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
klein,min,0,0,1,3,0.6,0.3333333333333333,2,True,False,bert_only,"(0.4,0.6]","(0.2,0.4]",2
knus,vertrouwelijk,0,1,0,12,0.9230769230769231,0.15384615384615385,9,False,True,dual_only,"(0.8,1.0]","(0,0.2]",6+
koeioneren,mishandelen,0,0,0,7,0.6363636363636364,0.25,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
komen,tegenkomen,1,1,0,5,0.5,0.7142857142857143,5,True,False,bert_only,"(0.4,0.6]","(0.6,0.8]",3-5
koorde,snoer,0,0,0,5,0.8333333333333334,0.42857142857142855,1,True,True,both,"(0.8,1.0]","(0.4,0.6]",1
koud,warm,1,0,1,4,1.0,0.0,0,False,True,dual_only,"(0.8,1.0]",0,0
kousje,lampepit,0,0,0,8,1.0,0.08333333333333333,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
kwetsbaarheid,onkwetsbaarheid,1,1,1,2,0.13333333333333333,0.8461538461538461,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
landleeuw,waterwolf,1,0,0,8,0.8888888888888888,0.36363636363636365,0,False,False,neither,"(0.8,1.0]","(0.2,0.4]",0
lankmoedigheid,tolerantie,0,1,1,12,0.8571428571428571,0.46153846153846156,4,False,False,neither,"(0.8,1.0]","(0.4,0.6]",3-5
lap,lor,0,0,0,2,0.6666666666666666,0.2,0,True,True,both,"(0.6,0.8]","(0,0.2]",0
ledigen,legen,0,0,0,2,0.2857142857142857,0.6666666666666666,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
leugen,waarheid,1,1,1,7,0.875,0.09090909090909091,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
lichtekooi,snol,0,0,0,9,0.9,0.2,6,True,True,both,"(0.8,1.0]","(0,0.2]",6+
liefhebberij,stiel,1,0,0,11,0.9166666666666666,0.3,7,False,False,neither,"(0.8,1.0]","(0.2,0.4]",6+
luidkeels,zachtjes,1,0,1,7,0.7777777777777778,0.15384615384615385,1,False,True,dual_only,"(0.6,0.8]","(0,0.2]",1
maag,wam,0,0,0,3,0.75,0.5,1,True,True,both,"(0.6,0.8]","(0.4,0.6]",1
macht,onmacht,1,1,0,2,0.2857142857142857,0.7142857142857143,2,True,False,bert_only,"(0.2,0.4]","(0.6,0.8]",2
magerheid,schraalheid,0,0,1,7,0.6363636363636364,0.5454545454545454,2,True,False,bert_only,"(0.6,0.8]","(0.4,0.6]",2
matrijs,vorm,0,0,0,6,0.8571428571428571,0.2222222222222222,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
meebrengen,veroorzaken,0,0,0,7,0.6363636363636364,0.2727272727272727,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
meevaller,tegenvaller,1,1,1,3,0.2727272727272727,0.5555555555555556,2,True,True,both,"(0.2,0.4]","(0.4,0.6]",2
meewerken,tegenwerken,1,1,1,3,0.2727272727272727,0.625,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
meteorologie,weerkunde,0,1,0,8,0.6666666666666666,0.15384615384615385,3,False,True,dual_only,"(0.6,0.8]","(0,0.2]",3-5
microscopisch,reusachtig,1,1,1,11,0.8461538461538461,0.38461538461538464,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
mild,zoel,0,0,0,4,1.0,0.14285714285714285,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
milieuvervuilend,milieuvriendelijk,1,1,1,9,0.5294117647058824,0.8181818181818182,1,True,True,both,"(0.4,0.6]","(0.8,1.0]",1
min,plus,1,1,0,4,1.0,0.0,1,True,False,bert_only,"(0.8,1.0]",0,1
moeheid,vermoeidheid,0,1,1,5,0.4166666666666667,0.75,5,False,False,neither,"(0.4,0.6]","(0.6,0.8]",3-5
morsig,smerig,0,0,0,3,0.5,0.7142857142857143,0,True,True,both,"(0.4,0.6]","(0.6,0.8]",0
nadien,vervolgens,0,0,1,8,0.8,0.18181818181818182,4,True,False,bert_only,"(0.6,0.8]","(0,0.2]",3-5
nalever,overtreder,1,0,1,7,0.7,0.3333333333333333,3,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
nauwkeurigheid,onnauwkeurigheid,1,1,1,2,0.125,0.9166666666666666,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
nauwste,ruimste,1,1,1,4,0.5714285714285714,0.4,0,True,True,both,"(0.4,0.6]","(0.2,0.4]",0
nederlaag,overwinning,1,1,1,9,0.8181818181818182,0.36363636363636365,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
neerdalen,opstijgen,1,0,0,7,0.7777777777777778,0.15384615384615385,0,False,False,neither,"(0.6,0.8]","(0,0.2]",0
neervallen,vallen,0,1,1,4,0.4,0.8333333333333334,4,False,False,neither,"(0.2,0.4]","(0.8,1.0]",3-5
negatief,positief,1,1,1,4,0.5,0.4,0,True,True,both,"(0.4,0.6]","(0.2,0.4]",0
neus,snufferd,0,0,0,6,0.75,0.5714285714285714,4,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
niesen,proesten,0,0,0,4,0.5,0.375,2,True,True,both,"(0.4,0.6]","(0.2,0.4]",2
nietsdoen,stilzitten,0,1,1,7,0.7,0.5555555555555556,1,False,False,neither,"(0.6,0.8]","(0.4,0.6]",1
niettoestaan,toestaan,1,1,1,4,0.3333333333333333,0.8571428571428571,4,True,True,both,"(0.2,0.4]","(0.8,1.0]",3-5
noordeling,zuiderling,1,0,1,5,0.5,0.7,0,False,True,dual_only,"(0.4,0.6]","(0.6,0.8]",0
notie,voorstelling,0,0,0,9,0.75,0.5,7,True,True,both,"(0.6,0.8]","(0.4,0.6]",6+
nuchter,stemmig,0,0,1,7,1.0,0.18181818181818182,0,True,False,bert_only,"(0.8,1.0]","(0,0.2]",0
olijk,ondeugend,0,0,1,8,0.8888888888888888,0.1,4,True,False,bert_only,"(0.8,1.0]","(0,0.2]",3-5
omwenteling,wenteling,0,1,0,2,0.18181818181818182,0.7777777777777778,2,False,True,dual_only,"(0,0.2]","(0.6,0.8]",2
ondergang,opkomst,1,1,1,8,0.8888888888888888,0.08333333333333333,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
onderuitgave,overuitgave,1,1,0,2,0.16666666666666666,0.8181818181818182,1,True,False,bert_only,"(0,0.2]","(0.8,1.0]",1
ongeloofwaardig,onwaarschijnlijk,0,1,1,13,0.8125,0.4375,1,False,False,neither,"(0.8,1.0]","(0.4,0.6]",1
onjuist,waar,1,0,1,7,1.0,0.0,3,False,True,dual_only,"(0.8,1.0]",0,3-5
onmogelijk,uitgesloten,0,1,1,9,0.8181818181818182,0.5,1,False,False,neither,"(0.8,1.0]","(0.4,0.6]",1
onpersoonlijkheid,persoonlijkheid,1,1,1,2,0.11764705882352941,1.0,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
onrechtvaardig,rechtvaardig,1,1,1,2,0.14285714285714285,0.8333333333333334,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
onrust,rust,1,0,1,2,0.3333333333333333,0.6666666666666666,2,False,True,dual_only,"(0.2,0.4]","(0.6,0.8]",2
onsamenhangend,samenhangend,1,1,0,2,0.14285714285714285,0.8888888888888888,2,True,False,bert_only,"(0,0.2]","(0.8,1.0]",2
onspeelbaar,speelbaar,1,1,1,2,0.18181818181818182,0.7777777777777778,2,True,True,both,"(0,0.2]","(0.6,0.8]",2
onstabiel,stabiel,1,0,1,2,0.2222222222222222,0.7777777777777778,2,False,True,dual_only,"(0.2,0.4]","(0.6,0.8]",2
ontbinding,stichting,1,1,1,6,0.6,0.4,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
ontdekking,vondst,0,0,0,8,0.8,0.4,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
ontevreden,tevreden,1,0,1,2,0.2,0.8571428571428571,2,False,True,dual_only,"(0,0.2]","(0.8,1.0]",2
onverdraagzaamheid,verdraagzaamheid,1,1,1,2,0.1111111111111111,0.8333333333333334,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
onvertaalbaar,vertaalbaar,1,1,1,2,0.15384615384615385,0.7777777777777778,2,True,True,both,"(0,0.2]","(0.6,0.8]",2
onvoorzichtigheid,voorzichtigheid,1,1,1,2,0.11764705882352941,0.9166666666666666,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
onzedig,zedelijk,1,1,1,6,0.75,0.4,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
organiseren,regelen,0,1,0,7,0.6363636363636364,0.4444444444444444,4,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",3-5
overgaan,overlopen,0,1,0,4,0.4444444444444444,0.5555555555555556,1,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",1
overvloedig,weelderig,0,1,0,6,0.5454545454545454,0.6666666666666666,2,False,True,dual_only,"(0.4,0.6]","(0.6,0.8]",2
pakket,systeem,0,0,0,6,0.8571428571428571,0.25,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
perfectie,volmaaktheid,0,1,1,10,0.8333333333333334,0.2,3,False,False,neither,"(0.8,1.0]","(0,0.2]",3-5
planteneter,roofdier,1,0,1,9,0.8181818181818182,0.18181818181818182,3,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
presenteerblad,schenkblad,0,0,0,8,0.5714285714285714,0.5384615384615384,4,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
priem,stempel,0,0,0,6,0.8571428571428571,0.375,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
prijslijst,tarief,0,0,0,9,0.9,0.3,4,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
prikkel,stekel,0,0,0,4,0.5714285714285714,0.375,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
proosten,toasten,0,1,0,3,0.375,0.625,1,False,True,dual_only,"(0.2,0.4]","(0.6,0.8]",1
publiek,stil,1,0,1,6,0.8571428571428571,0.2222222222222222,3,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",3-5
publiek,verborgen,1,0,1,7,0.7777777777777778,0.16666666666666666,2,False,True,dual_only,"(0.6,0.8]","(0,0.2]",2
rammelaar,voedster,1,0,0,8,0.8888888888888888,0.2,1,False,False,neither,"(0.8,1.0]","(0,0.2]",1
reduceren,verminderen,0,1,1,6,0.5454545454545454,0.4444444444444444,2,False,False,neither,"(0.4,0.6]","(0.4,0.6]",2
resum,uittreksel,0,0,0,7,0.7,0.4444444444444444,5,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
rondgeven,uitreiken,0,1,0,7,0.7777777777777778,0.2727272727272727,0,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",0
samenwerken,tegenwerken,1,1,1,3,0.2727272727272727,0.5,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
schare,vlucht,0,0,0,6,1.0,0.2,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
sneltrein,stoptrein,1,1,0,3,0.3333333333333333,0.6666666666666666,0,True,False,bert_only,"(0.2,0.4]","(0.6,0.8]",0
spitsroede,stokje,0,0,0,6,0.6,0.4,4,True,True,both,"(0.4,0.6]","(0.2,0.4]",3-5
steenrijk,straatarm,1,0,1,7,0.7777777777777778,0.3,0,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",0
sterkst,zwakst,1,0,1,4,0.5714285714285714,0.375,1,False,True,dual_only,"(0.4,0.6]","(0.2,0.4]",1
stralen,uitstralen,0,0,0,3,0.3,0.7777777777777778,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
tanen,verslappen,0,0,1,7,0.7,0.3333333333333333,5,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",3-5
teelbal,zaadbal,0,1,0,4,0.5714285714285714,0.42857142857142855,0,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",0
tegenweer,verzet,0,1,1,7,0.7777777777777778,0.375,3,False,False,neither,"(0.6,0.8]","(0.2,0.4]",3-5
tegenwerking,werking,1,1,1,5,0.4166666666666667,0.875,5,True,True,both,"(0.4,0.6]","(0.8,1.0]",3-5
tegenzang,zang,1,0,0,5,0.5555555555555556,0.6666666666666666,5,False,False,neither,"(0.4,0.6]","(0.6,0.8]",3-5
triest,vrolijk,1,0,0,6,0.8571428571428571,0.2,1,False,False,neither,"(0.8,1.0]","(0,0.2]",1
trinitarisme,unitarisme,1,1,1,3,0.25,0.8888888888888888,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
triomfant,triomfantelijk,0,1,0,5,0.35714285714285715,0.6666666666666666,5,False,True,dual_only,"(0.2,0.4]","(0.6,0.8]",3-5
uitdrukken,vertolken,0,0,0,7,0.7,0.45454545454545453,1,True,True,both,"(0.6,0.8]","(0.4,0.6]",1
uitkijk,waarnemingspost,0,0,0,14,0.9333333333333333,0.13333333333333333,8,True,True,both,"(0.8,1.0]","(0,0.2]",6+
uitleggen,uitrekken,0,0,0,3,0.3333333333333333,0.5555555555555556,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
uitstellen,verschuiven,0,1,1,8,0.7272727272727273,0.45454545454545453,1,False,False,neither,"(0.6,0.8]","(0.4,0.6]",1
verdoezelen,vervagen,0,0,1,6,0.5454545454545454,0.4,3,True,False,bert_only,"(0.4,0.6]","(0.2,0.4]",3-5
vermeerdering,vermindering,1,1,1,3,0.23076923076923078,1.0,1,True,True,both,"(0.2,0.4]","(0.8,1.0]",1
vloedzwembad,zwemkelle,0,0,1,10,0.8333333333333334,0.45454545454545453,3,True,False,bert_only,"(0.8,1.0]","(0.4,0.6]",3-5
voeder,voer,0,1,0,2,0.3333333333333333,0.8,2,False,True,dual_only,"(0.2,0.4]","(0.6,0.8]",2
volgen,voortvloeien,0,1,0,7,0.5833333333333334,0.5555555555555556,6,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",6+
voorbijrijden,voorbijvaren,0,1,1,4,0.3076923076923077,0.8,1,False,False,neither,"(0.2,0.4]","(0.6,0.8]",1
voornaam,zwaarwichtig,0,1,1,11,0.9166666666666666,0.15384615384615385,4,False,False,neither,"(0.8,1.0]","(0,0.2]",3-5
vuilcontainer,vuilnisvat,0,0,0,8,0.6153846153846154,0.5833333333333334,3,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
wederkeren,weeromkomen,0,0,0,5,0.45454545454545453,0.625,1,True,True,both,"(0.4,0.6]","(0.6,0.8]",1
weiland,zwaag,0,0,0,6,0.8571428571428571,0.2222222222222222,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
zus,zuster,0,1,0,3,0.5,0.5,3,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",3-5
